Timestamp,User Question,Bot Answer,Frequency Count,BotAnsClean,Understood_Question
5/16/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/4/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/15/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/29/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/10/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/27/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/17/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/15/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/31/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/7/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/3/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/6/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/16/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/29/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/15/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/17/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/29/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/8/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/8/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/4/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/3/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/13/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/28/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/6/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/1/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,ปฎิทินการศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/14/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/18/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/29/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/27/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/21/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/29/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/27/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/2/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/24/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/22/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/4/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/20/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/2/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/17/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/11/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/21/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/18/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/3/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/16/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/13/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/21/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/24/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/2/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/31/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/18/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/23/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/1/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/26/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/9/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/5/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/16/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/11/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/19/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/22/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/21/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/16/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/6/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/20/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/9/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/14/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/18/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/8/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/1/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/13/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/2/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/22/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/5/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/31/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/19/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/23/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/30/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/29/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/1/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/7/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/1/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/22/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/30/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/27/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,การฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/4/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/8/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/15/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/4/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/31/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/11/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/12/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/8/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/12/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,การลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/17/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/1/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/14/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/2/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/7/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/7/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/24/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/8/2025,การศึกษาฝึกงาน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/16/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/21/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/25/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/19/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/9/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/23/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/28/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/8/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,เกณฑ์ GPA เท่าไหร่ถึงจะกู้ยืมได้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/13/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/17/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/5/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/4/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/26/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/8/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/26/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/24/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/24/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/25/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/9/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/27/2025,ขอขั้นตอนในการกู้ กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/16/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/12/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/26/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/3/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/18/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/9/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/11/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/23/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ขอขั้นตอนในการกู้กยศ.,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,ขอขั้นตอนในการกู้กยศ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/5/2025,ขอขั้นตอนในการกู้กยศ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ขอขั้นตอนในการกู้กยศ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ขอขั้นตอนในการกู้กยศ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/29/2025,ขอขั้นตอนในการกู้กยศ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,ขอขั้นตอนในการเบิกเงินค่ารักษาพยาบาล?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/4/2025,ขอขั้นตอนในการเบิกเงินค่ารักษาพยาบาล?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/31/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/30/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/11/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/10/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/10/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/20/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/1/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/5/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/23/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/6/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/3/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/15/2025,ขอขั้นตอนในการสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/3/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/26/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/4/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/5/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/6/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/2/2025,ขอเคลมค่ารักษายังไง และประกันอุบัติเหตุนักศึกษาคุ้มครองช่วงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,ขอช่องทางแจ้งปัญหา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/1/2025,ขอช่องทางแจ้งปัญหา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,ขอช่องทางแจ้งปัญหา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
